endereco;valor;area;quartos;vagas;banheiros;pagina
Rua dos Caetés, 100 - Perdizes, São Paulo - SP;5500000.0;266;4;5;6;89
Rua Ministro Godói, 539 - Perdizes, São Paulo - SP;895000.0;106;3;1;3;89
Rua Cayowaá - Perdizes, São Paulo - SP;875000.0;110;3;1;3;89
Rua Cayowaá, 425 - Perdizes, São Paulo - SP;2300000.0;155;4;2;3;89
Rua Desembargador do Vale, 333 - Perdizes, São Paulo - SP;1500000.0;121;3;3;3;89
Rua Cardoso de Almeida, 978 - Perdizes, São Paulo - SP;550000.0;56;2;1;1;89
Rua Cayowaá, 390 - Perdizes, São Paulo - SP;2000000.0;100;3;2;3;89
Rua Apiacás - Perdizes, São Paulo - SP;1450000.0;127;3;2;3;89
Rua Apinajés, 969 - Perdizes, São Paulo - SP;1800000.0;226;4;3;4;89
Rua Monte Alegre, 1457 - Perdizes, São Paulo - SP;855000.0;93;3;3;3;89
Perdizes, São Paulo - SP;2190000.0;190;3;3;5;89
Rua Apinajés - Perdizes, São Paulo - SP;2100000.0;157;3;4;5;89
Rua Bartira, 901 - Perdizes, São Paulo - SP;1810000.0;186;4;2;5;89
Rua Tavares Bastos - Perdizes, São Paulo - SP;2950000.0;240;4;5;6;89
Rua Doutor Cândido Espinheira, 758 - Perdizes, São Paulo - SP;3500000.0;221;4;4;6;89
Rua Cardoso de Almeida, 612 - Perdizes, São Paulo - SP;739900.0;101;2;1;2;89
Rua Cayowaá, 1258 - Perdizes, São Paulo - SP;1010000.0;110;3;1;3;90
Rua Campevas, 238 - Perdizes, São Paulo - SP;0.0;106;2;1;4;90
Rua Apinajés, 931 - Perdizes, São Paulo - SP;760000.0;67;2;2;2;90
Rua Cardoso de Almeida, 978 - Perdizes, São Paulo - SP;980000.0;117;3;1;4;90
Rua dos Caetés, 878 - Perdizes, São Paulo - SP;600000.0;70;2;1;2;90
Rua Diana, 649 - Perdizes, São Paulo - SP;950000.0;105;3;1;3;90
Rua Cayowaá, 524 - Perdizes, São Paulo - SP;690000.0;69;3;1;2;90
Rua Cayowaá, 604 - Perdizes, São Paulo - SP;950000.0;96;2;1;2;90
Rua Iperoig, 333 - Perdizes, São Paulo - SP;0.0;171;3;3;3;90
Rua Aimberê, 406 - Perdizes, São Paulo - SP;1500000.0;131;3;2;3;90
Rua Cayowaá, 604 - Perdizes, São Paulo - SP;400000.0;37;1;0;1;90
Rua Apiacás, 961 - Perdizes, São Paulo - SP;2800000.0;196;4;4;5;90
Rua Cotoxó, 1290 - Perdizes, São Paulo - SP;2500000.0;150;3;3;4;90
Rua Caiubi, 1329 - Perdizes, São Paulo - SP;630000.0;70;2;1;2;90
Rua Cardoso de Almeida, 1116 - Perdizes, São Paulo - SP;1250000.0;137;3;1;3;90
Rua Iperoig, 333 - Perdizes, São Paulo - SP;0.0;171;0;3;5;90
Rua Ministro Godói, 664 - Perdizes, São Paulo - SP;3000000.0;174;3;2;5;90
Rua Paraguaçu - Perdizes, São Paulo - SP;6000000.0;267;3;5;4;90
Rua Cotoxó, 1290 - Perdizes, São Paulo - SP;2385000.0;153;3;3;5;90
Rua Apinajés, 271 - Perdizes, São Paulo - SP;1950000.0;173;3;4;5;90
Rua dos Caetés, 100 - Perdizes, São Paulo - SP;5500000.0;266;4;5;6;90
Rua Ministro Godói, 539 - Perdizes, São Paulo - SP;895000.0;106;3;1;3;90
Rua Cayowaá - Perdizes, São Paulo - SP;875000.0;110;3;1;3;90
Rua Cayowaá, 425 - Perdizes, São Paulo - SP;2300000.0;155;4;2;3;90
Rua Desembargador do Vale, 333 - Perdizes, São Paulo - SP;1500000.0;121;3;3;3;90
Rua Cardoso de Almeida, 978 - Perdizes, São Paulo - SP;550000.0;56;2;1;1;90
Rua Cayowaá, 390 - Perdizes, São Paulo - SP;2000000.0;100;3;2;3;90
Rua Apiacás - Perdizes, São Paulo - SP;1450000.0;127;3;2;3;90
Rua Apinajés, 969 - Perdizes, São Paulo - SP;1800000.0;226;4;3;4;90
Rua Monte Alegre, 1457 - Perdizes, São Paulo - SP;855000.0;93;3;3;3;90
Perdizes, São Paulo - SP;2190000.0;190;3;3;5;90
Rua Apinajés - Perdizes, São Paulo - SP;2100000.0;157;3;4;5;90
Rua Bartira, 901 - Perdizes, São Paulo - SP;1810000.0;186;4;2;5;90
Rua Tavares Bastos - Perdizes, São Paulo - SP;2950000.0;240;4;5;6;90
Rua Doutor Cândido Espinheira, 758 - Perdizes, São Paulo - SP;3500000.0;221;4;4;6;90
Rua Cardoso de Almeida, 612 - Perdizes, São Paulo - SP;739900.0;101;2;1;2;90
Rua Ministro Ferreira Alves - Perdizes, São Paulo - SP;889000.0;80;3;2;2;91
Rua Elói Cerqueira, 180 - Belenzinho, São Paulo - SP;0.0;135;2;1;1;91
Rua Cardoso de Almeida - Perdizes, São Paulo - SP;949000.0;113;4;1;2;91
Perdizes, São Paulo - SP;1950000.0;168;4;3;5;91
Rua Itapicuru - Perdizes, São Paulo - SP;2980000.0;252;4;3;6;91
Rua Ciro Costa - Perdizes, São Paulo - SP;552000.0;29;1;1;1;91
Rua Tavares Bastos - Perdizes, São Paulo - SP;2850000.0;240;4;5;5;91
Rua Iperoig - Perdizes, São Paulo - SP;1150000.0;117;3;1;2;91
Rua Elói Cerqueira, 180 - Belenzinho, São Paulo - SP;0.0;21;0;0;0;91
Rua Paraguaçu - Perdizes, São Paulo - SP;1600000.0;230;3;3;3;91
Rua Cayowaá - Perdizes, São Paulo - SP;670000.0;90;3;1;3;91
Rua Apiacás - Perdizes, São Paulo - SP;1280000.0;135;4;2;4;91
Perdizes, São Paulo - SP;1373800.0;99;3;2;3;91
Rua Bartira - Perdizes, São Paulo - SP;690000.0;78;2;1;1;91
Perdizes, São Paulo - SP;990000.0;108;3;2;3;91
Avenida dos Carinás, 156 - Indianópolis, São Paulo - SP;785000.0;52;2;1;1;91
Rua Tagipuru, 35 - Perdizes, São Paulo - SP;899900.0;89;2;2;3;91
Rua dos Caetés - Perdizes, São Paulo - SP;1069000.0;122;3;2;2;91
Rua Turiassu - Perdizes, São Paulo - SP;535000.0;78;2;0;1;91
Rua Cardoso de Almeida - Perdizes, São Paulo - SP;1195000.0;140;3;1;4;91
Rua Palestra Itália, 637 - Perdizes, São Paulo - SP;849000.0;110;3;1;2;91
Avenida Professor Alfonso Bovero - Perdizes, São Paulo - SP;900000.0;113;3;1;2;91
Rua Barão do Triunfo, 2081 - Campo Belo, São Paulo - SP;0.0;38;1;1;2;91
Avenida Professor Alfonso Bovero - Perdizes, São Paulo - SP;845000.0;115;3;1;2;91
Perdizes, São Paulo - SP;3600000.0;251;4;5;5;91
Rua Turiassu - Perdizes, São Paulo - SP;550000.0;43;2;1;1;91
Perdizes, São Paulo - SP;900000.0;155;4;2;3;91
Rua dos Caetés - Perdizes, São Paulo - SP;1070000.0;122;3;2;3;91
Rua dos Caetés, 422 - Perdizes, São Paulo - SP;800000.0;105;3;1;3;91
Rua Ribeiro do Vale, 470 - Brooklin, São Paulo - SP;0.0;35;1;0;1;91
Rua Desembargador do Vale, 111 - Perdizes, São Paulo - SP;7000.0;160;3;4;3;91
Rua Wanderley - Perdizes, São Paulo - SP;2295000.0;227;3;3;4;91
Rua Havaí - Perdizes, São Paulo - SP;839000.0;80;3;2;1;91
Rua Ministro Ferreira Alves - Perdizes, São Paulo - SP;930000.0;112;3;2;3;91
Rua Caraíbas - Perdizes, São Paulo - SP;745000.0;76;3;2;2;91
Rua Wanderley - Perdizes, São Paulo - SP;2300000.0;190;4;4;5;91
Rua Turiassu - Perdizes, São Paulo - SP;550000.0;43;2;1;1;92
Rua Cipriano Barata, 64 - Ipiranga, São Paulo - SP;640700.0;68;2;1;2;92
Rua Aimberê, 233 - Perdizes, São Paulo - SP;2850000.0;200;4;3;5;92
Rua Caraíbas - Perdizes, São Paulo - SP;1215000.0;120;3;2;4;92
Perdizes, São Paulo - SP;900000.0;155;4;2;3;92
Rua dos Caetés - Perdizes, São Paulo - SP;1070000.0;122;3;2;3;92
Rua dos Caetés, 422 - Perdizes, São Paulo - SP;800000.0;105;3;1;3;92
Rua Desembargador do Vale, 111 - Perdizes, São Paulo - SP;7000.0;160;3;4;3;92
Rua Caramuru, 95 - Saúde, São Paulo - SP;775000.0;76;2;1;2;92
Rua Wanderley - Perdizes, São Paulo - SP;2295000.0;227;3;3;4;92
Rua Caiubi, 1363 - Perdizes, São Paulo - SP;2636000.0;211;4;3;5;92
Rua Ministro Ferreira Alves - Perdizes, São Paulo - SP;930000.0;112;3;2;3;92
Rua Caraíbas - Perdizes, São Paulo - SP;745000.0;76;3;2;2;92
Rua Wanderley - Perdizes, São Paulo - SP;2300000.0;190;4;4;5;92
Rua Cardoso de Almeida - Perdizes, São Paulo - SP;1175000.0;136;3;1;2;92
Avenida dos Remédios, 884 - Remédios, Osasco - SP;0.0;40;2;0;1;92
Perdizes, São Paulo - SP;999000.0;72;2;2;2;92
Rua dos Caetés - Perdizes, São Paulo - SP;5690000.0;270;4;4;6;92
Rua Tucuna, 632 - Perdizes, São Paulo - SP;860000.0;97;3;2;3;92
Rua Lincoln Albuquerque - Perdizes, São Paulo - SP;3255000.0;240;4;4;6;92
Rua Cotoxó - Perdizes, São Paulo - SP;2160000.0;180;4;3;6;92
Rua Cotoxó - Perdizes, São Paulo - SP;2160000.0;180;4;3;6;92
Rua Sul, 74 - Campo Belo, São Paulo - SP;0.0;79;2;1;2;92
Rua Cotoxó - Perdizes, São Paulo - SP;2160000.0;180;4;3;6;92
Rua Caraíbas - Perdizes, São Paulo - SP;1100000.0;117;3;2;3;92
Perdizes, São Paulo - SP;2250000.0;157;3;2;5;92
Rua Iperoig, 749 - Perdizes, São Paulo - SP;1271900.0;110;3;2;3;92
Rua Doutor Franco da Rocha - Perdizes, São Paulo - SP;1830000.0;170;4;3;4;92
Rua Iperoig, 690 - Perdizes, São Paulo - SP;979000.0;91;3;2;4;92
Rua Guararapes, 55 - Brooklin, São Paulo - SP;0.0;141;3;2;5;92
Rua Pinto Gonçalves - Perdizes, São Paulo - SP;900000.0;119;3;1;2;92
Rua Cardoso de Almeida - Perdizes, São Paulo - SP;1000000.0;127;3;2;2;92
Rua Lincoln Albuquerque - Perdizes, São Paulo - SP;4200000.0;246;4;4;5;92
Perdizes, São Paulo - SP;1170010.0;110;3;1;3;92
Rua Aimberê - Perdizes, São Paulo - SP;2650000.0;190;3;4;3;92
Perdizes, São Paulo - SP;990000.0;108;3;2;3;92
Rua Desembargador do Vale - Perdizes, São Paulo - SP;1500000.0;174;4;3;4;93
Rua Caramuru, 263 - Vila Mariana, São Paulo - SP;0.0;59;2;1;2;93
Rua Tucuna - Perdizes, São Paulo - SP;1200000.0;94;3;2;3;93
Rua Professor João Arruda - Perdizes, São Paulo - SP;648000.0;85;3;1;2;93
Rua Bartira - Perdizes, São Paulo - SP;850000.0;80;3;1;2;93
Rua Bartira, 238 - Perdizes, São Paulo - SP;865000.0;63;2;1;2;93
Rua Caraíbas - Perdizes, São Paulo - SP;1100000.0;105;3;2;3;93
Rua Coronel Melo de Oliveira - Perdizes, São Paulo - SP;1380000.0;167;3;3;4;93
Rua Constantino de Sousa, 186 - Campo Belo, São Paulo - SP;0.0;165;3;2;4;93
Rua Caraíbas - Perdizes, São Paulo - SP;1100000.0;105;3;2;2;93
Avenida Professor Alfonso Bovero - Perdizes, São Paulo - SP;1300000.0;115;3;2;3;93
Rua Coronel Melo de Oliveira - Perdizes, São Paulo - SP;2190000.0;174;3;4;5;93
Rua Caiubi - Perdizes, São Paulo - SP;599000.0;52;2;2;2;93
Rua Caiubi - Perdizes, São Paulo - SP;699000.0;62;2;1;2;93
Rua Tucuna, 481 - Perdizes, São Paulo - SP;1250000.0;105;3;2;3;93
Rua Ernani Pinto, 51 - Vila Maria Alta, São Paulo - SP;360000.0;70;3;2;2;93
Rua Cardoso de Almeida - Perdizes, São Paulo - SP;910000.0;100;3;1;3;93
Rua Doutor Homem de Melo, 211 - Perdizes, São Paulo - SP;1380000.0;127;2;1;3;93
Rua Tucuna - Perdizes, São Paulo - SP;754000.0;61;2;1;2;93
Rua Professor João Arruda - Perdizes, São Paulo - SP;880000.0;103;3;2;2;93
Perdizes, São Paulo - SP;1300000.0;180;4;3;5;93
Rua Iperoig - Perdizes, São Paulo - SP;910000.0;90;3;2;3;93
Rua Constantino de Sousa, 200 - Campo Belo, São Paulo - SP;0.0;24;1;0;1;93
Rua Aimberê, 904 - Perdizes, São Paulo - SP;369000.0;52;2;0;1;93
Rua Ministro Gastão Mesquita - Perdizes, São Paulo - SP;629000.0;66;2;1;2;93
Rua Aimberê - Perdizes, São Paulo - SP;954000.0;96;3;2;2;93
Rua Francisco Bayardo - Perdizes, São Paulo - SP;695000.0;75;3;2;2;93
Rua Turiassu - Perdizes, São Paulo - SP;1690000.0;170;3;3;4;93
Rua Tagipuru - Perdizes, São Paulo - SP;735000.0;79;3;1;2;93
Rua Califórnia, 1127 - Brooklin, São Paulo - SP;2788000.0;131;2;2;4;93
Rua Monte Alegre - Perdizes, São Paulo - SP;4300000.0;307;4;5;5;93
Rua Campevas - Perdizes, São Paulo - SP;950000.0;121;3;1;3;93
Rua Paraguaçu - Perdizes, São Paulo - SP;1980000.0;220;4;3;6;93
Perdizes, São Paulo - SP;1000000.0;98;2;1;2;93
Rua Ministro Ferreira Alves, 805 - Perdizes, São Paulo - SP;3500.0;80;3;2;2;93
Rua Ministro Ferreira Alves, 805 - Perdizes, São Paulo - SP;849000.0;80;3;2;2;93
Rua Desembargador do Vale - Perdizes, São Paulo - SP;1500000.0;174;4;3;4;94
Rua Caramuru, 263 - Vila Mariana, São Paulo - SP;0.0;59;2;1;2;94
Rua Tucuna - Perdizes, São Paulo - SP;1200000.0;94;3;2;3;94
Rua Professor João Arruda - Perdizes, São Paulo - SP;648000.0;85;3;1;2;94
Rua Bartira - Perdizes, São Paulo - SP;850000.0;80;3;1;2;94
Rua Bartira, 238 - Perdizes, São Paulo - SP;865000.0;63;2;1;2;94
Rua Caraíbas - Perdizes, São Paulo - SP;1100000.0;105;3;2;3;94
Rua Coronel Melo de Oliveira - Perdizes, São Paulo - SP;1380000.0;167;3;3;4;94
Rua Constantino de Sousa, 186 - Campo Belo, São Paulo - SP;0.0;165;3;2;4;94
Rua Caraíbas - Perdizes, São Paulo - SP;1100000.0;105;3;2;2;94
Avenida Professor Alfonso Bovero - Perdizes, São Paulo - SP;1300000.0;115;3;2;3;94
Rua Coronel Melo de Oliveira - Perdizes, São Paulo - SP;2190000.0;174;3;4;5;94
Rua Caiubi - Perdizes, São Paulo - SP;599000.0;52;2;2;2;94
Rua Caiubi - Perdizes, São Paulo - SP;699000.0;62;2;1;2;94
Rua Tucuna, 481 - Perdizes, São Paulo - SP;1250000.0;105;3;2;3;94
Rua Ernani Pinto, 51 - Vila Maria Alta, São Paulo - SP;360000.0;70;3;2;2;94
Rua Cardoso de Almeida - Perdizes, São Paulo - SP;910000.0;100;3;1;3;94
Rua Doutor Homem de Melo, 211 - Perdizes, São Paulo - SP;1380000.0;127;2;1;3;94
Rua Tucuna - Perdizes, São Paulo - SP;754000.0;61;2;1;2;94
Rua Professor João Arruda - Perdizes, São Paulo - SP;880000.0;103;3;2;2;94
Perdizes, São Paulo - SP;1300000.0;180;4;3;5;94
Rua Iperoig - Perdizes, São Paulo - SP;910000.0;90;3;2;3;94
Rua Constantino de Sousa, 200 - Campo Belo, São Paulo - SP;0.0;24;1;0;1;94
Rua Aimberê, 904 - Perdizes, São Paulo - SP;369000.0;52;2;0;1;94
Rua Ministro Gastão Mesquita - Perdizes, São Paulo - SP;629000.0;66;2;1;2;94
Rua Aimberê - Perdizes, São Paulo - SP;954000.0;96;3;2;2;94
Rua Francisco Bayardo - Perdizes, São Paulo - SP;695000.0;75;3;2;2;94
Rua Turiassu - Perdizes, São Paulo - SP;1690000.0;170;3;3;4;94
Rua Tagipuru - Perdizes, São Paulo - SP;735000.0;79;3;1;2;94
Rua Califórnia, 1127 - Brooklin, São Paulo - SP;2788000.0;131;2;2;4;94
Rua Monte Alegre - Perdizes, São Paulo - SP;4300000.0;307;4;5;5;94
Rua Campevas - Perdizes, São Paulo - SP;950000.0;121;3;1;3;94
Rua Paraguaçu - Perdizes, São Paulo - SP;1980000.0;220;4;3;6;94
Perdizes, São Paulo - SP;1000000.0;98;2;1;2;94
Rua Ministro Ferreira Alves, 805 - Perdizes, São Paulo - SP;3500.0;80;3;2;2;94
Rua Ministro Ferreira Alves, 805 - Perdizes, São Paulo - SP;849000.0;80;3;2;2;94
Rua Cayowaá, 1258 - Perdizes, São Paulo - SP;1010000.0;110;3;1;3;95
Rua Campevas, 238 - Perdizes, São Paulo - SP;0.0;106;2;1;4;95
Rua Apinajés, 931 - Perdizes, São Paulo - SP;760000.0;67;2;2;2;95
Rua Cardoso de Almeida, 978 - Perdizes, São Paulo - SP;980000.0;117;3;1;4;95
Rua dos Caetés, 878 - Perdizes, São Paulo - SP;600000.0;70;2;1;2;95
Rua Diana, 649 - Perdizes, São Paulo - SP;950000.0;105;3;1;3;95
Rua Cayowaá, 524 - Perdizes, São Paulo - SP;690000.0;69;3;1;2;95
Rua Cayowaá, 604 - Perdizes, São Paulo - SP;950000.0;96;2;1;2;95
Rua Iperoig, 333 - Perdizes, São Paulo - SP;0.0;171;0;3;5;95
Rua Aimberê, 406 - Perdizes, São Paulo - SP;1500000.0;131;3;2;3;95
Rua Apiacás, 961 - Perdizes, São Paulo - SP;2800000.0;196;4;4;5;95
Rua Cayowaá, 604 - Perdizes, São Paulo - SP;400000.0;37;1;0;1;95
Rua Cotoxó, 1290 - Perdizes, São Paulo - SP;2500000.0;150;3;3;4;95
Rua Caiubi, 1329 - Perdizes, São Paulo - SP;630000.0;70;2;1;2;95
Rua Cardoso de Almeida, 1116 - Perdizes, São Paulo - SP;1250000.0;137;3;1;3;95
Rua Iperoig, 333 - Perdizes, São Paulo - SP;0.0;171;3;3;3;95
Rua Ministro Godói, 664 - Perdizes, São Paulo - SP;3000000.0;174;3;2;5;95
Rua Cotoxó, 1290 - Perdizes, São Paulo - SP;2385000.0;153;3;3;5;95
Rua Apinajés, 271 - Perdizes, São Paulo - SP;1950000.0;173;3;4;5;95
Rua dos Caetés, 100 - Perdizes, São Paulo - SP;5500000.0;266;4;5;6;95
Rua Ministro Godói, 539 - Perdizes, São Paulo - SP;895000.0;106;3;1;3;95
Rua Paraguaçu - Perdizes, São Paulo - SP;6000000.0;267;3;5;4;95
Rua Cayowaá - Perdizes, São Paulo - SP;875000.0;110;3;1;3;95
Rua Cayowaá, 425 - Perdizes, São Paulo - SP;2300000.0;155;4;2;3;95
Rua Desembargador do Vale, 333 - Perdizes, São Paulo - SP;1500000.0;121;3;3;3;95
Rua Cardoso de Almeida, 978 - Perdizes, São Paulo - SP;550000.0;56;2;1;1;95
Rua Cayowaá, 390 - Perdizes, São Paulo - SP;2000000.0;100;3;2;3;95
Rua Apiacás - Perdizes, São Paulo - SP;1450000.0;127;3;2;3;95
Rua Apinajés, 969 - Perdizes, São Paulo - SP;1800000.0;226;4;3;4;95
Rua Monte Alegre, 1457 - Perdizes, São Paulo - SP;855000.0;93;3;3;3;95
Perdizes, São Paulo - SP;2190000.0;190;3;3;5;95
Rua Apinajés - Perdizes, São Paulo - SP;2100000.0;157;3;4;5;95
Rua Bartira, 901 - Perdizes, São Paulo - SP;1810000.0;186;4;2;5;95
Rua Tavares Bastos - Perdizes, São Paulo - SP;2950000.0;240;4;5;6;95
Rua Cardoso de Almeida, 612 - Perdizes, São Paulo - SP;739900.0;101;2;1;2;95
Rua Doutor Cândido Espinheira, 758 - Perdizes, São Paulo - SP;3500000.0;221;4;4;6;95
Perdizes, São Paulo - SP;1270000.0;127;3;2;3;96
Avenida Iraí - Indianópolis, São Paulo - SP;0.0;158;3;3;4;96
Rua Apinajés - Perdizes, São Paulo - SP;2235000.0;167;3;4;5;96
Perdizes, São Paulo - SP;1900000.0;169;3;3;3;96
Rua Apiacás - Perdizes, São Paulo - SP;615000.0;57;2;1;2;96
Rua Ministro Ferreira Alves, 1031 - Perdizes, São Paulo - SP;880000.0;112;3;2;3;96
Rua João Ramalho - Perdizes, São Paulo - SP;2000.0;50;1;1;1;96
Perdizes, São Paulo - SP;2250000.0;162;3;3;3;96
Rua Adib Miguel Haddad, 92 - Cursino, São Paulo - SP;0.0;49;2;1;1;96
Rua João Ramalho, 1505 - Perdizes, São Paulo - SP;1595000.0;145;4;2;4;96
Rua Apiacás - Perdizes, São Paulo - SP;950000.0;92;3;2;2;96
Rua Ministro Godói, 539 - Perdizes, São Paulo - SP;929000.0;105;3;1;2;96
Rua Cardoso de Almeida - Perdizes, São Paulo - SP;600000.0;100;2;1;2;96
Rua Doutor Homem de Melo - Perdizes, São Paulo - SP;2870000.0;172;3;4;5;96
Rua Palestra Itália - Perdizes, São Paulo - SP;730000.0;83;3;2;3;96
Rua Serra de Jairé, 72 - Quarta Parada, São Paulo - SP;0.0;38;1;0;1;96
Rua Monte Alegre, 1159 - Perdizes, São Paulo - SP;904000.0;92;3;1;2;96
Rua Tucuna, 743 - Perdizes, São Paulo - SP;1470000.0;136;3;2;4;96
Rua Cayowaá - Perdizes, São Paulo - SP;1690000.0;114;3;3;4;96
Rua Bartira - Perdizes, São Paulo - SP;1150000.0;142;3;2;2;96
Rua dos Caetés, 100 - Perdizes, São Paulo - SP;4300000.0;270;4;5;6;96
Rua Tucuna - Perdizes, São Paulo - SP;1350000.0;152;4;2;3;96
Rua Doutor Jesuíno Maciel, 360 - Campo Belo, São Paulo - SP;359886.0;24;1;0;1;96
Perdizes, São Paulo - SP;1500000.0;160;3;2;4;96
Rua Diana, 375 - Perdizes, São Paulo - SP;1041084.0;75;3;2;2;96
Rua Caiubi - Perdizes, São Paulo - SP;2237603.0;148;4;3;5;96
Rua Diana - Perdizes, São Paulo - SP;1280000.0;126;3;2;2;96
Rua Paraguaçu, 196 - Perdizes, São Paulo - SP;1850000.0;204;3;2;2;96
Perdizes, São Paulo - SP;2190000.0;274;4;3;3;96
Rua Morais de Barros, 750 - Campo Belo, São Paulo - SP;1580000.0;120;3;2;0;96
Rua Monte Alegre - Perdizes, São Paulo - SP;795000.0;93;3;3;3;96
Rua Tucuna, 88 - Perdizes, São Paulo - SP;730000.0;62;2;1;2;96
Rua Apiacás - Perdizes, São Paulo - SP;690000.0;85;2;1;2;96
Rua Aimberê - Perdizes, São Paulo - SP;2300000.0;246;4;4;4;96
Rua Cotoxó - Perdizes, São Paulo - SP;878000.0;94;3;2;3;96
Perdizes, São Paulo - SP;1702000.0;147;3;3;4;96
Rua Caiubi, 1276 - Perdizes, São Paulo - SP;500000.0;63;2;1;1;97
Avenida Franz Voegeli, 900 - Continental, Osasco - SP;340362.0;62;1;1;1;97
Rua Ministro Godói, 149 - Perdizes, São Paulo - SP;1170000.0;136;3;1;3;97
Rua Diana - Perdizes, São Paulo - SP;780000.0;78;3;0;1;97
Perdizes, São Paulo - SP;2125000.0;172;1;3;1;97
Rua Salto Grande - Perdizes, São Paulo - SP;827000.0;84;3;2;2;97
Rua Tucuna - Perdizes, São Paulo - SP;989000.0;88;2;2;3;97
Rua João Ramalho - Perdizes, São Paulo - SP;1000000.0;113;3;1;2;97
Rua Doutor Jesuíno Maciel, 685 - Campo Belo, São Paulo - SP;0.0;206;4;3;6;97
Rua Diana - Perdizes, São Paulo - SP;1295000.0;123;3;2;3;97
Rua Doutor Costa Júnior - Perdizes, São Paulo - SP;3856931.0;244;4;4;7;97
Perdizes, São Paulo - SP;3000000.0;225;4;5;6;97
Rua Caraíbas - Perdizes, São Paulo - SP;1280000.0;105;3;1;2;97
Rua Caiubi - Perdizes, São Paulo - SP;1060000.0;121;3;1;3;97
Rua Cardoso de Almeida - Perdizes, São Paulo - SP;1500000.0;134;4;1;3;97
Rua Dona Gabriela, 203 - Vila Dom Pedro II, São Paulo - SP;0.0;34;2;0;1;97
Rua Monte Alegre - Perdizes, São Paulo - SP;5300000.0;307;4;8;5;97
Rua Caraíbas, 980 - Perdizes, São Paulo - SP;950000.0;98;3;2;3;97
Rua Aimberê - Perdizes, São Paulo - SP;920000.0;105;3;1;3;97
Rua Melo Palheta - Perdizes, São Paulo - SP;225000.0;23;1;0;1;97
Perdizes, São Paulo - SP;2900000.0;196;4;4;6;97
Rua Caraíbas - Perdizes, São Paulo - SP;1200000.0;120;3;2;3;97
Rua Professor Wlademir Pereira, 100 - Vila Sao Silvestre, São Paulo - SP;0.0;58;2;1;1;97
Perdizes, São Paulo - SP;3750000.0;255;4;4;6;97
Perdizes, São Paulo - SP;1950000.0;170;3;3;5;97
Rua Ministro Gastão Mesquita - Perdizes, São Paulo - SP;489000.0;73;2;0;2;97
Rua Turiassu, 1347 - Perdizes, São Paulo - SP;605262.0;48;1;1;1;97
Perdizes, São Paulo - SP;1035000.0;108;3;2;4;97
Rua Iperoig, 690 - Perdizes, São Paulo - SP;2800.0;91;3;2;2;97
Rua Professor Wlademir Pereira, 100 - Vila Adalgisa, São Paulo - SP;695570.0;60;2;1;2;97
Rua Ministro Ferreira Alves - Perdizes, São Paulo - SP;1280000.0;126;3;2;3;97
Perdizes, São Paulo - SP;850000.0;78;3;2;2;97
Perdizes, São Paulo - SP;1800000.0;143;3;3;3;97
Perdizes, São Paulo - SP;4900000.0;275;4;3;5;97
Rua Bartira - Perdizes, São Paulo - SP;2900000.0;180;4;4;5;97
Rua Cardoso de Almeida - Perdizes, São Paulo - SP;790000.0;113;3;1;2;97
Rua Cayowaá, 1258 - Perdizes, São Paulo - SP;1010000.0;110;3;1;3;98
Rua Campevas, 238 - Perdizes, São Paulo - SP;0.0;106;2;1;4;98
Rua Apinajés, 931 - Perdizes, São Paulo - SP;760000.0;67;2;2;2;98
Rua Cardoso de Almeida, 978 - Perdizes, São Paulo - SP;980000.0;117;3;1;4;98
Rua dos Caetés, 878 - Perdizes, São Paulo - SP;600000.0;70;2;1;2;98
Rua Diana, 649 - Perdizes, São Paulo - SP;950000.0;105;3;1;3;98
Rua Cayowaá, 524 - Perdizes, São Paulo - SP;690000.0;69;3;1;2;98
Rua Cayowaá, 604 - Perdizes, São Paulo - SP;950000.0;96;2;1;2;98
Rua Iperoig, 333 - Perdizes, São Paulo - SP;0.0;171;0;3;5;98
Rua Aimberê, 406 - Perdizes, São Paulo - SP;1500000.0;131;3;2;3;98
Rua Cayowaá, 604 - Perdizes, São Paulo - SP;400000.0;37;1;0;1;98
Rua Apiacás, 961 - Perdizes, São Paulo - SP;2800000.0;196;4;4;5;98
Rua Cotoxó, 1290 - Perdizes, São Paulo - SP;2500000.0;150;3;3;4;98
Rua Caiubi, 1329 - Perdizes, São Paulo - SP;630000.0;70;2;1;2;98
Rua Cardoso de Almeida, 1116 - Perdizes, São Paulo - SP;1250000.0;137;3;1;3;98
Rua Iperoig, 333 - Perdizes, São Paulo - SP;0.0;171;3;3;3;98
Rua Ministro Godói, 664 - Perdizes, São Paulo - SP;3000000.0;174;3;2;5;98
Rua Paraguaçu - Perdizes, São Paulo - SP;6000000.0;267;3;5;4;98
Rua Cotoxó, 1290 - Perdizes, São Paulo - SP;2385000.0;153;3;3;5;98
Rua Apinajés, 271 - Perdizes, São Paulo - SP;1950000.0;173;3;4;5;98
Rua dos Caetés, 100 - Perdizes, São Paulo - SP;5500000.0;266;4;5;6;98
Rua Ministro Godói, 539 - Perdizes, São Paulo - SP;895000.0;106;3;1;3;98
Rua Cayowaá - Perdizes, São Paulo - SP;875000.0;110;3;1;3;98
